Accession ID	Collection date	Submission date	Location
EPI_ISL_7509443	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509754	2020-09-14	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509193	2021-01-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509597	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509631	2020-11-18	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509481	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509080	2021-01-11	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509071	2021-01-04	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509752	2020-09-14	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509789	2020-09-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509680	2020-10-29	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509747	2020-09-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509713	2020-10-10	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509095	2021-01-19	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509036	2021-02-10	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509423	2020-11-21	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509027	2021-02-06	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509461	2020-11-15	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509753	2020-09-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509662	2020-10-05	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509625	2020-11-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509676	2020-10-04	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509706	2020-10-04	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509736	2020-09-14	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509766	2020-09-09	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509436	2020-11-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509182	2021-01-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509500	2020-11-08	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509779	2020-09-22	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508612	2020-08-06	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509049	2021-02-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509073	2021-01-14	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507748	2021-02-10	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508988	2021-02-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508623	2020-08-20	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508292	2020-08-04	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507815	2021-02-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509233	2021-01-25	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509151	2021-01-05	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509398	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509205	2021-01-26	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_824713	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824720	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824705	2020-11-22	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824709	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824721	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824704	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824711	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824712	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824700	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824726	2020-12-07	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824723	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824724	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824718	2020-11-22	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824717	2020-11-22	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824731	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824734	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824660	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824737	2020-12-08	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824735	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824741	2020-11-23	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824654	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824658	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824663	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824670	2020-11-22	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824680	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824738	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824648	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824655	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824739	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824656	2020-12-07	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824697	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824661	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824662	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824649	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824652	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824653	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824650	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824674	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824672	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824666	2020-12-07	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824664	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824659	2020-11-22	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824669	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824671	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824667	2020-12-08	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824665	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824684	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824677	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824675	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824679	2020-12-08	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824683	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824699	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824681	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824688	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824692	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824685	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824689	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824691	2020-12-08	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824698	2020-12-19	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824602	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824610	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824606	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824623	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824603	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824611	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824605	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824615	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824608	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824601	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824614	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824626	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824616	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824609	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824613	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824607	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824612	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824630	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824632	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824647	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824620	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824635	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824629	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824622	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824627	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824631	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824641	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824643	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824621	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824625	2020-12-28	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824619	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824618	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824636	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824628	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824637	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824638	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824640	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824639	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824578	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824568	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824571	2020-12-21	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824576	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824577	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824580	2020-12-26	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824569	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824573	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824567	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824579	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824582	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824597	2020-12-28	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824598	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824575	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824572	2020-12-20	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824585	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824587	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824588	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
EPI_ISL_824589	2020-12-27	2021-01-14	North America / USA / California / Los Angeles County
